ChangeSet	RunIndex	Tool	Size	Query	PhaseName	Iteration	MetricName	MetricValue
fixed	4	FunnyQT	1	PosLength	repair	1	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	2	time	48421
fixed	4	FunnyQT	1	PosLength	repair	2	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	3	time	51522
fixed	4	FunnyQT	1	PosLength	repair	3	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	4	time	49554
fixed	4	FunnyQT	1	PosLength	repair	4	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	5	time	19501
fixed	4	FunnyQT	1	PosLength	repair	5	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	6	time	842
fixed	4	FunnyQT	1	PosLength	repair	6	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	7	time	788
fixed	4	FunnyQT	1	PosLength	repair	7	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	8	time	782
fixed	4	FunnyQT	1	PosLength	repair	8	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	9	time	790
fixed	4	FunnyQT	1	PosLength	repair	9	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	10	time	788
fixed	4	FunnyQT	1	PosLength	repair	10	memory	20400616
fixed	5	FunnyQT	1	PosLength	check	0	rss	43
fixed	5	FunnyQT	1	PosLength	recheck	1	rss	33
fixed	5	FunnyQT	1	PosLength	recheck	2	rss	23
fixed	5	FunnyQT	1	PosLength	recheck	3	rss	13
fixed	5	FunnyQT	1	PosLength	recheck	4	rss	3
fixed	5	FunnyQT	1	PosLength	recheck	5	rss	0
fixed	5	FunnyQT	1	PosLength	recheck	6	rss	0
fixed	5	FunnyQT	1	PosLength	recheck	7	rss	0
fixed	5	FunnyQT	1	PosLength	recheck	8	rss	0
fixed	5	FunnyQT	1	PosLength	recheck	9	rss	0
fixed	5	FunnyQT	1	PosLength	recheck	10	rss	0
fixed	5	FunnyQT	1	PosLength	read	0	time	41835840
fixed	5	FunnyQT	1	PosLength	read	0	memory	21476840
fixed	5	FunnyQT	1	PosLength	check	0	time	2373661
fixed	5	FunnyQT	1	PosLength	check	0	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	1	time	1925907
fixed	5	FunnyQT	1	PosLength	recheck	1	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	2	time	1970256
fixed	5	FunnyQT	1	PosLength	recheck	2	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	3	time	1890809
fixed	5	FunnyQT	1	PosLength	recheck	3	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	4	time	1949173
fixed	5	FunnyQT	1	PosLength	recheck	4	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	5	time	1883260
fixed	5	FunnyQT	1	PosLength	recheck	5	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	6	time	1887435
fixed	5	FunnyQT	1	PosLength	recheck	6	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	7	time	1858400
fixed	5	FunnyQT	1	PosLength	recheck	7	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	8	time	1873329
fixed	5	FunnyQT	1	PosLength	recheck	8	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	9	time	1860460
fixed	5	FunnyQT	1	PosLength	recheck	9	memory	21476840
fixed	5	FunnyQT	1	PosLength	recheck	10	time	1883315
fixed	5	FunnyQT	1	PosLength	recheck	10	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	1	time	104054
fixed	5	FunnyQT	1	PosLength	repair	1	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	2	time	46836
fixed	5	FunnyQT	1	PosLength	repair	2	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	3	time	55759
fixed	5	FunnyQT	1	PosLength	repair	3	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	4	time	110084
fixed	5	FunnyQT	1	PosLength	repair	4	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	5	time	18604
